Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
MaxMin,800,28,70,37.942667,0.022227,0.236736,0.986496,0.040219
LSCBO,800,28,70,4.726711,0.020562,0.266744,0.559936,1.792956
CBO,800,28,70,4.536525,0.020775,0.257373,0.562587,1.930686
PSO,800,28,70,4.645333,0.020614,0.258519,0.554258,1.984496
AOA,800,28,70,5.517005,0.02119,0.279155,0.509333,2.066226
GWO,800,28,70,4.492956,0.020952,0.270878,0.588659,1.615475
FCFS,800,29,71,107.192,0.023447,0.330551,0.422882,1.644599
RoundRobin,800,29,71,107.192,0.023447,0.330551,0.422882,1.644599
Random,800,29,71,121.064,0.023347,0.318624,0.431281,2.11965
MinMin,800,29,71,40.937,0.024425,0.243215,0.977284,0.108323
MaxMin,800,29,71,39.281,0.024375,0.245089,0.995589,0.018281
LSCBO,800,29,71,6.462369,0.022614,0.308643,0.478994,1.893607
CBO,800,29,71,7.54115,0.023478,0.320154,0.414229,2.507901
PSO,800,29,71,6.9368,0.023307,0.313129,0.44919,2.357589
AOA,800,29,71,7.475508,0.022561,0.313099,0.405544,2.305002
GWO,800,29,71,5.95102,0.022941,0.303214,0.511682,1.570888
FCFS,800,30,72,110.108,0.02301,0.345697,0.455019,1.594043
RoundRobin,800,30,72,110.108,0.02301,0.345697,0.455019,1.594043
Random,800,30,72,138.76,0.022477,0.341403,0.414076,2.298415
MinMin,800,30,72,44.07,0.023239,0.259542,0.946055,0.157632
MaxMin,800,30,72,42.204,0.02329,0.263658,0.991582,0.023105
LSCBO,800,30,72,6.826515,0.022579,0.33019,0.485947,2.017211
CBO,800,30,72,6.42703,0.022473,0.322806,0.504943,1.772013
PSO,800,30,72,6.893361,0.022659,0.308093,0.443199,2.253679
AOA,800,30,72,7.190198,0.022059,0.306031,0.416581,2.863512
GWO,800,30,72,5.777971,0.021966,0.313764,0.542763,1.808256
FCFS,1000,1,43,142.624,0.03259,0.430587,0.385439,1.727287
RoundRobin,1000,1,43,142.624,0.03259,0.430587,0.385439,1.727287
Random,1000,1,43,173.972,0.032689,0.437172,0.311627,2.304056
MinMin,1000,1,43,49.579,0.033826,0.293375,0.941426,0.157396
MaxMin,1000,1,43,47.898,0.033824,0.299449,0.989963,0.024185
LSCBO,1000,1,43,8.557636,0.032349,0.396053,0.462107,1.884089
CBO,1000,1,43,9.255747,0.032358,0.407463,0.43396,1.747983
PSO,1000,1,43,8.859041,0.031425,0.395203,0.442312,2.24639
AOA,1000,1,43,9.008917,0.031944,0.394708,0.431706,2.055787
GWO,1000,1,43,7.885611,0.032608,0.393252,0.50113,1.635171
FCFS,1000,2,44,144.264,0.031805,0.366151,0.399835,2.020371
RoundRobin,1000,2,44,144.264,0.031805,0.366151,0.399835,2.020371
Random,1000,2,44,160.032,0.031619,0.358306,0.394214,2.470857
MinMin,1000,2,44,46.369,0.033384,0.272603,0.922854,0.222569
MaxMin,1000,2,44,44.906,0.033285,0.279197,0.984388,0.045042
LSCBO,1000,2,44,7.524134,0.031639,0.348495,0.463044,1.989954
CBO,1000,2,44,7.617735,0.03198,0.336009,0.436637,2.583512
PSO,1000,2,44,7.090021,0.031149,0.331864,0.469151,2.448377
AOA,1000,2,44,8.576192,0.03231,0.328734,0.351229,3.022077
GWO,1000,2,44,6.230518,0.032247,0.328698,0.529328,1.94518
FCFS,1000,3,45,128.176,0.030892,0.322754,0.401481,2.035297
RoundRobin,1000,3,45,128.176,0.030892,0.322754,0.401481,2.035297
Random,1000,3,45,154.7,0.030435,0.319483,0.39324,2.800996
MinMin,1000,3,45,42.714667,0.032943,0.255515,0.967508,0.110371
MaxMin,1000,3,45,41.284,0.032776,0.257781,0.993234,0.024466
LSCBO,1000,3,45,5.789687,0.031428,0.300976,0.522661,2.19262
CBO,1000,3,45,6.303278,0.031124,0.306649,0.489649,2.4279
PSO,1000,3,45,5.829947,0.031182,0.298933,0.516043,2.066836
AOA,1000,3,45,5.879821,0.030955,0.290891,0.498531,2.421398
GWO,1000,3,45,6.035631,0.031359,0.302225,0.504215,2.098107
FCFS,1000,4,46,132.064,0.027965,0.332253,0.460162,2.015849
RoundRobin,1000,4,46,132.064,0.027965,0.332253,0.460162,2.015849
Random,1000,4,46,154.824,0.027891,0.333342,0.402454,2.598056
MinMin,1000,4,46,45.374,0.029585,0.271542,0.943736,0.200469
MaxMin,1000,4,46,43.916,0.029644,0.274419,0.987997,0.037675
LSCBO,1000,4,46,5.314522,0.027887,0.313703,0.580046,1.713506
CBO,1000,4,46,6.369417,0.02757,0.324035,0.512073,2.141927
PSO,1000,4,46,5.405487,0.027692,0.311427,0.570373,2.194449
AOA,1000,4,46,6.058625,0.027648,0.317663,0.52639,1.916384
GWO,1000,4,46,5.267074,0.028575,0.311076,0.580567,2.058112
FCFS,1000,5,47,135.628,0.029025,0.40884,0.41674,1.69358
RoundRobin,1000,5,47,135.628,0.029025,0.40884,0.41674,1.69358
Random,1000,5,47,169.812,0.029133,0.411171,0.367832,2.277249
MinMin,1000,5,47,51.083,0.029534,0.300906,0.930209,0.190587
MaxMin,1000,5,47,49.409333,0.029632,0.307349,0.986931,0.035064
LSCBO,1000,5,47,7.170037,0.028719,0.380483,0.531582,1.568539
CBO,1000,5,47,8.387579,0.028944,0.39014,0.465369,2.026293
PSO,1000,5,47,7.748771,0.028691,0.371992,0.482027,1.942865
AOA,1000,5,47,8.033052,0.029239,0.363452,0.450837,2.471621
GWO,1000,5,47,6.523485,0.029031,0.372137,0.564809,1.594904
FCFS,1000,6,48,142.5,0.030581,0.438408,0.398982,1.682033
RoundRobin,1000,6,48,142.5,0.030581,0.438408,0.398982,1.682033
Random,1000,6,48,203.364,0.029949,0.446238,0.328303,2.610532
MinMin,1000,6,48,52.164,0.031053,0.315808,0.958685,0.199704
MaxMin,1000,6,48,50.356,0.030969,0.314616,0.985558,0.040172
LSCBO,1000,6,48,7.826455,0.03015,0.403423,0.517799,1.813658
CBO,1000,6,48,8.625097,0.030167,0.410021,0.476677,1.883744
PSO,1000,6,48,9.234464,0.030277,0.418604,0.451196,2.13778
AOA,1000,6,48,8.625097,0.030167,0.410021,0.476677,1.883744
GWO,1000,6,48,8.445742,0.030663,0.403559,0.48022,2.300489
FCFS,1000,7,49,129.336,0.028385,0.355891,0.463927,1.796533
RoundRobin,1000,7,49,129.336,0.028385,0.355891,0.463927,1.796533
Random,1000,7,49,227.74,0.028364,0.35977,0.344401,3.661821
MinMin,1000,7,49,46.911,0.029978,0.288131,0.971446,0.109202
MaxMin,1000,7,49,45.970667,0.02996,0.288263,0.996189,0.014732
LSCBO,1000,7,49,5.750543,0.028305,0.33257,0.57214,2.246018
CBO,1000,7,49,6.673091,0.027837,0.325302,0.515661,2.264771
PSO,1000,7,49,6.599484,0.027931,0.333861,0.510476,2.734526
AOA,1000,7,49,7.493949,0.028135,0.347753,0.46472,2.371072
GWO,1000,7,49,5.588984,0.028553,0.334521,0.585804,1.580893
FCFS,1000,8,50,138.628,0.028834,0.362554,0.453819,1.969017
RoundRobin,1000,8,50,138.628,0.028834,0.362554,0.453819,1.969017
Random,1000,8,50,159.968,0.028744,0.368809,0.367079,2.45911
MinMin,1000,8,50,46.68,0.03093,0.287208,0.973816,0.107903
MaxMin,1000,8,50,45.792,0.030952,0.287049,0.996559,0.014647
LSCBO,1000,8,50,6.437602,0.028591,0.344883,0.536453,1.894165
CBO,1000,8,50,7.292643,0.028695,0.347257,0.478034,2.104858
PSO,1000,8,50,6.929553,0.028985,0.337603,0.489824,2.025525
AOA,1000,8,50,7.16897,0.029465,0.33702,0.470646,1.859524
GWO,1000,8,50,6.294235,0.02926,0.339845,0.540398,1.928256
FCFS,1000,9,51,140.636,0.028215,0.382304,0.434778,1.879927
RoundRobin,1000,9,51,140.636,0.028215,0.382304,0.434778,1.879927
Random,1000,9,51,162.968,0.028655,0.368791,0.425943,2.38061
MinMin,1000,9,51,49.245333,0.029281,0.295099,0.960181,0.11404
MaxMin,1000,9,51,47.808,0.029195,0.298971,0.992788,0.020545
LSCBO,1000,9,51,6.696382,0.027762,0.359943,0.537947,1.845221
CBO,1000,9,51,7.870839,0.028438,0.369912,0.47062,1.815944
PSO,1000,9,51,7.972814,0.02827,0.367758,0.460813,2.074452
AOA,1000,9,51,7.870839,0.028438,0.369912,0.47062,1.815944
GWO,1000,9,51,7.870839,0.028438,0.369912,0.47062,1.815944
FCFS,1000,10,52,138.604,0.028861,0.421517,0.443769,1.714921
RoundRobin,1000,10,52,138.604,0.028861,0.421517,0.443769,1.714921
Random,1000,10,52,178.392,0.028726,0.425165,0.39958,2.390172
MinMin,1000,10,52,52.692,0.029713,0.322857,0.971575,0.095989
MaxMin,1000,10,52,51.324,0.029654,0.321097,0.98651,0.040306
LSCBO,1000,10,52,8.154107,0.028664,0.401199,0.494649,1.887853
CBO,1000,10,52,8.509447,0.028496,0.406896,0.479844,1.968349
PSO,1000,10,52,7.906122,0.028373,0.398404,0.507169,2.052547
AOA,1000,10,52,7.855372,0.028076,0.39256,0.502469,1.839147
GWO,1000,10,52,8.509447,0.028496,0.406896,0.479844,1.968349
FCFS,1000,11,53,137.78,0.029363,0.427952,0.439857,1.638485
RoundRobin,1000,11,53,137.78,0.029363,0.427952,0.439857,1.638485
Random,1000,11,53,149.296,0.02928,0.417647,0.429115,1.953512
MinMin,1000,11,53,52.076,0.030388,0.318809,0.973353,0.097287
MaxMin,1000,11,53,50.664,0.030331,0.318091,0.992278,0.041641
LSCBO,1000,11,53,7.981118,0.028537,0.405415,0.510856,1.910928
CBO,1000,11,53,8.922277,0.028715,0.404715,0.45162,2.155059
PSO,1000,11,53,8.666173,0.028785,0.407128,0.470673,2.076099
AOA,1000,11,53,9.60494,0.029117,0.407858,0.414335,2.482873
GWO,1000,11,53,7.997405,0.029202,0.392567,0.493498,1.866221
FCFS,1000,12,54,127.296,0.026675,0.395512,0.465199,1.650341
RoundRobin,1000,12,54,127.296,0.026675,0.395512,0.465199,1.650341
Random,1000,12,54,197.888,0.026993,0.395273,0.381219,2.847446
MinMin,1000,12,54,51.584,0.027542,0.311367,0.954964,0.20101
MaxMin,1000,12,54,49.784,0.027467,0.310291,0.985619,0.039999
LSCBO,1000,12,54,7.55726,0.026508,0.373648,0.497698,2.19752
CBO,1000,12,54,7.330924,0.026312,0.354431,0.485569,2.070219
PSO,1000,12,54,8.145165,0.026468,0.384835,0.47396,2.272575
AOA,1000,12,54,8.247841,0.026581,0.385775,0.468451,2.159215
GWO,1000,12,54,6.965814,0.026919,0.373043,0.537003,2.070065
FCFS,1000,13,55,133.192,0.027437,0.381519,0.457034,1.809773
RoundRobin,1000,13,55,133.192,0.027437,0.381519,0.457034,1.809773
Random,1000,13,55,146.56,0.027037,0.381256,0.440927,2.370703
MinMin,1000,13,55,49.724,0.028568,0.299963,0.951351,0.144185
MaxMin,1000,13,55,48.264,0.028571,0.303198,0.991281,0.023761
LSCBO,1000,13,55,7.209777,0.027285,0.359264,0.501836,2.168442
CBO,1000,13,55,7.696292,0.027334,0.370396,0.483834,2.202532
PSO,1000,13,55,6.775473,0.026573,0.360227,0.532975,1.942463
AOA,1000,13,55,7.620085,0.027366,0.35826,0.471629,2.296683
GWO,1000,13,55,6.806313,0.027027,0.359887,0.530087,1.722941
FCFS,1000,14,56,135.452,0.026044,0.41807,0.501626,1.651065
RoundRobin,1000,14,56,135.452,0.026044,0.41807,0.501626,1.651065
Random,1000,14,56,153.3,0.025719,0.412283,0.502536,2.041481
MinMin,1000,14,56,55.672,0.025898,0.333254,0.955607,0.128416
MaxMin,1000,14,56,53.844,0.025936,0.337497,0.994066,0.015129
LSCBO,1000,14,56,6.865452,0.025932,0.400316,0.57436,1.533878
CBO,1000,14,56,7.721629,0.025955,0.408937,0.530703,1.673072
PSO,1000,14,56,7.352872,0.025427,0.390819,0.532629,1.711631
AOA,1000,14,56,7.524953,0.025708,0.392682,0.523754,1.830421
GWO,1000,14,56,6.980328,0.025576,0.397612,0.564587,1.816437
FCFS,1000,15,57,138.556,0.030022,0.337834,0.373706,2.137301
RoundRobin,1000,15,57,138.556,0.030022,0.337834,0.373706,2.137301
Random,1000,15,57,155.612,0.0298,0.333073,0.375059,2.607994
MinMin,1000,15,57,42.944,0.031657,0.258022,0.950411,0.15567
MaxMin,1000,15,57,41.449,0.031694,0.260466,0.990599,0.026033
LSCBO,1000,15,57,6.506888,0.029287,0.313913,0.485204,2.210627
CBO,1000,15,57,7.117979,0.029769,0.311061,0.430325,2.119604
PSO,1000,15,57,6.876489,0.029597,0.311215,0.451099,2.548994
AOA,1000,15,57,7.249318,0.029319,0.313418,0.42426,2.228255
GWO,1000,15,57,6.049124,0.030772,0.309218,0.514433,2.030035
FCFS,1000,16,58,138.176,0.02833,0.444422,0.464765,1.603628
RoundRobin,1000,16,58,138.176,0.02833,0.444422,0.464765,1.603628
Random,1000,16,58,180.192,0.028787,0.437544,0.390143,2.298773
MinMin,1000,16,58,55.644,0.02883,0.332795,0.954824,0.125555
MaxMin,1000,16,58,53.876,0.028871,0.337417,0.993337,0.018055
LSCBO,1000,16,58,7.330412,0.027643,0.41717,0.56343,1.571628
CBO,1000,16,58,8.118536,0.027265,0.391898,0.484709,1.88536
PSO,1000,16,58,7.235952,0.027078,0.396197,0.546765,1.849706
AOA,1000,16,58,9.000572,0.027766,0.413246,0.458844,2.411472
GWO,1000,16,58,7.323308,0.027249,0.407349,0.553889,1.973948
FCFS,1000,17,59,128.308,0.029707,0.378468,0.417116,1.730171
RoundRobin,1000,17,59,128.308,0.029707,0.378468,0.417116,1.730171
Random,1000,17,59,164.7,0.029331,0.373848,0.387932,2.486582
MinMin,1000,17,59,48.054,0.030716,0.288425,0.98229,0.087597
MaxMin,1000,17,59,46.284,0.030675,0.289895,0.995789,0.014126
LSCBO,1000,17,59,7.595287,0.029598,0.355732,0.468835,1.969955
CBO,1000,17,59,6.984485,0.02931,0.341613,0.492358,2.346409
PSO,1000,17,59,7.415334,0.029068,0.35511,0.48064,1.989138
AOA,1000,17,59,8.188957,0.02905,0.354658,0.425569,2.30945
GWO,1000,17,59,7.209502,0.029335,0.353171,0.492482,1.906116
FCFS,1000,18,60,126.952,0.028764,0.370779,0.470005,1.737775
RoundRobin,1000,18,60,126.952,0.028764,0.370779,0.470005,1.737775
Random,1000,18,60,155.0,0.029138,0.385457,0.345939,2.219416
MinMin,1000,18,60,47.994667,0.030619,0.287443,0.964829,0.104531
MaxMin,1000,18,60,46.564,0.030451,0.290923,0.992917,0.021896
LSCBO,1000,18,60,6.573627,0.02846,0.356187,0.54144,1.656244
CBO,1000,18,60,7.539936,0.028827,0.362964,0.483536,1.944513
PSO,1000,18,60,7.131534,0.028782,0.340564,0.479683,2.311143
AOA,1000,18,60,6.748926,0.02887,0.353845,0.526314,1.811441
GWO,1000,18,60,6.212858,0.029088,0.343469,0.551192,1.895731
FCFS,1000,19,61,131.676,0.026898,0.413904,0.4765,1.616854
RoundRobin,1000,19,61,131.676,0.026898,0.413904,0.4765,1.616854
Random,1000,19,61,184.344,0.02676,0.415767,0.406042,2.49132
MinMin,1000,19,61,53.258667,0.027042,0.319101,0.968785,0.100102
MaxMin,1000,19,61,51.424,0.026992,0.322486,0.995285,0.014775
LSCBO,1000,19,61,6.485477,0.026976,0.371771,0.567578,1.962953
CBO,1000,19,61,8.703415,0.027226,0.394509,0.45097,2.086857
PSO,1000,19,61,7.628966,0.026747,0.392515,0.517596,2.173183
AOA,1000,19,61,8.766954,0.027826,0.36874,0.408807,2.582507
GWO,1000,19,61,7.395461,0.026956,0.384386,0.522127,2.085426
FCFS,1000,20,62,134.52,0.030112,0.310318,0.452391,2.257032
RoundRobin,1000,20,62,134.52,0.030112,0.310318,0.452391,2.257032
Random,1000,20,62,170.008,0.030034,0.31167,0.382324,3.124377
MinMin,1000,20,62,42.621,0.032437,0.255128,0.969038,0.107228
MaxMin,1000,20,62,41.204,0.032236,0.257334,0.992816,0.024999
LSCBO,1000,20,62,4.375976,0.030106,0.289834,0.626771,1.770547
CBO,1000,20,62,5.566931,0.029823,0.297474,0.536265,2.250815
PSO,1000,20,62,5.652677,0.029018,0.298003,0.528721,1.707158
AOA,1000,20,62,5.176021,0.029352,0.295517,0.565547,1.815321
GWO,1000,20,62,5.405397,0.029864,0.295711,0.546508,1.934314
FCFS,1000,21,63,137.244,0.026757,0.405319,0.448552,1.74635
RoundRobin,1000,21,63,137.244,0.026757,0.405319,0.448552,1.74635
Random,1000,21,63,248.496,0.027671,0.409119,0.269751,3.428927
MinMin,1000,21,63,51.796,0.027006,0.317245,0.970221,0.098523
MaxMin,1000,21,63,50.364,0.026966,0.316404,0.99231,0.040664
LSCBO,1000,21,63,7.51704,0.02691,0.383732,0.513036,1.784878
CBO,1000,21,63,7.540389,0.026604,0.362753,0.483117,2.065764
PSO,1000,21,63,6.499138,0.026794,0.360413,0.553272,2.31265
AOA,1000,21,63,8.310708,0.027184,0.358586,0.423996,2.63
GWO,1000,21,63,6.638203,0.026189,0.362632,0.545909,1.940259
FCFS,1000,22,64,128.204,0.028943,0.351306,0.436197,1.855668
RoundRobin,1000,22,64,128.204,0.028943,0.351306,0.436197,1.855668
Random,1000,22,64,165.336,0.029748,0.354484,0.336958,2.605193
MinMin,1000,22,64,46.248,0.030844,0.277863,0.966685,0.113306
MaxMin,1000,22,64,44.348,0.030665,0.277906,0.99133,0.045934
LSCBO,1000,22,64,5.5117,0.029386,0.320512,0.573433,1.726911
CBO,1000,22,64,7.920828,0.028744,0.347872,0.433277,2.112086
PSO,1000,22,64,6.86505,0.028411,0.337765,0.494765,1.979828
AOA,1000,22,64,7.920828,0.028744,0.347872,0.433277,2.112086
GWO,1000,22,64,7.920828,0.028744,0.347872,0.433277,2.112086
FCFS,1000,23,65,135.196,0.028324,0.417091,0.421952,1.693606
RoundRobin,1000,23,65,135.196,0.028324,0.417091,0.421952,1.693606
Random,1000,23,65,207.964,0.028143,0.435305,0.290089,2.818269
MinMin,1000,23,65,51.806667,0.028664,0.314915,0.969458,0.099586
MaxMin,1000,23,65,50.112,0.028529,0.312806,0.985853,0.040566
LSCBO,1000,23,65,7.110043,0.028122,0.380352,0.535726,1.821391
CBO,1000,23,65,8.775475,0.027925,0.402659,0.457524,2.050128
PSO,1000,23,65,9.11685,0.028379,0.393132,0.424166,2.871488
AOA,1000,23,65,8.775475,0.027925,0.402659,0.457524,2.050128
GWO,1000,23,65,8.317336,0.028136,0.395884,0.477522,1.956155
FCFS,1000,24,66,138.62,0.029859,0.402777,0.453732,1.765279
RoundRobin,1000,24,66,138.62,0.029859,0.402777,0.453732,1.765279
Random,1000,24,66,187.3,0.029407,0.408891,0.362287,2.576857
MinMin,1000,24,66,51.156,0.031328,0.302299,0.941666,0.174679
MaxMin,1000,24,66,49.375,0.031412,0.307195,0.98897,0.034046
LSCBO,1000,24,66,6.842777,0.029564,0.377496,0.549892,1.670528
CBO,1000,24,66,8.350006,0.029851,0.391155,0.469519,2.235275
PSO,1000,24,66,8.238052,0.030151,0.375472,0.454129,2.048577
AOA,1000,24,66,8.043515,0.02995,0.37413,0.464875,1.773188
GWO,1000,24,66,7.063335,0.02989,0.376993,0.534602,1.768018
FCFS,1000,25,67,128.68,0.027093,0.34217,0.467089,1.913047
RoundRobin,1000,25,67,128.68,0.027093,0.34217,0.467089,1.913047
Random,1000,25,67,168.412,0.02682,0.350719,0.363297,2.770926
MinMin,1000,25,67,46.294,0.028544,0.282303,0.966879,0.109196
MaxMin,1000,25,67,44.872,0.028517,0.282258,0.996187,0.009881
LSCBO,1000,25,67,5.483827,0.027164,0.316678,0.570844,2.156652
CBO,1000,25,67,6.620528,0.027121,0.332246,0.505502,2.244308
PSO,1000,25,67,6.643716,0.026343,0.3348,0.507371,2.086494
AOA,1000,25,67,6.620528,0.027121,0.332246,0.505502,2.244308
GWO,1000,25,67,5.949758,0.026608,0.328696,0.550759,1.835468
FCFS,1000,26,68,129.024,0.028014,0.373302,0.454436,1.742672
RoundRobin,1000,26,68,129.024,0.028014,0.373302,0.454436,1.742672
Random,1000,26,68,200.392,0.02914,0.386633,0.288689,2.997016
MinMin,1000,26,68,48.492,0.029223,0.290124,0.961005,0.111785
MaxMin,1000,26,68,46.988,0.029134,0.293891,0.993333,0.019524
LSCBO,1000,26,68,6.389218,0.027782,0.347153,0.544335,2.379671
CBO,1000,26,68,7.74769,0.028204,0.361247,0.467403,2.350345
PSO,1000,26,68,6.837182,0.027502,0.35458,0.520744,1.76632
AOA,1000,26,68,7.678865,0.027905,0.357198,0.465237,1.947059
GWO,1000,26,68,6.634092,0.028045,0.347068,0.525508,1.936048
FCFS,1000,27,69,130.328,0.027429,0.354396,0.452615,1.877023
RoundRobin,1000,27,69,130.328,0.027429,0.354396,0.452615,1.877023
Random,1000,27,69,168.66,0.027003,0.358414,0.370673,2.759112
MinMin,1000,27,69,46.122,0.028992,0.285544,0.981982,0.073461
MaxMin,1000,27,69,45.468,0.028991,0.285605,0.996267,0.015076
LSCBO,1000,27,69,5.133599,0.027437,0.323041,0.606286,1.501862
CBO,1000,27,69,6.716839,0.027431,0.33696,0.505469,2.356043
PSO,1000,27,69,6.206565,0.027243,0.33543,0.540938,1.942502
AOA,1000,27,69,6.511341,0.027399,0.334379,0.516261,1.865915
GWO,1000,27,69,6.109389,0.02728,0.334824,0.547213,1.903454
FCFS,1000,28,70,119.936,0.02608,0.351547,0.544299,1.683479
RoundRobin,1000,28,70,119.936,0.02608,0.351547,0.544299,1.683479
Random,1000,28,70,155.248,0.026355,0.362023,0.408579,2.352567
MinMin,1000,28,70,48.768,0.027817,0.293125,0.967237,0.096325
MaxMin,1000,28,70,47.31,0.027658,0.295857,0.992904,0.022257
LSCBO,1000,28,70,5.363465,0.025666,0.330314,0.597229,1.635704
CBO,1000,28,70,5.302447,0.024972,0.322681,0.592629,1.844085
PSO,1000,28,70,5.85695,0.025045,0.329032,0.557923,1.744381
AOA,1000,28,70,7.240698,0.02638,0.350002,0.486326,2.228475
GWO,1000,28,70,6.10334,0.02637,0.339612,0.554637,2.065807
FCFS,1000,29,71,134.368,0.029491,0.413177,0.438309,1.633314
RoundRobin,1000,29,71,134.368,0.029491,0.413177,0.438309,1.633314
Random,1000,29,71,144.108,0.029576,0.405681,0.430588,1.998719
MinMin,1000,29,71,51.552,0.030857,0.307046,0.948202,0.204661
MaxMin,1000,29,71,49.352,0.030655,0.307081,0.983392,0.040335
LSCBO,1000,29,71,7.461021,0.028758,0.387898,0.521921,1.795309
CBO,1000,29,71,8.779888,0.02963,0.395368,0.447556,2.129043
PSO,1000,29,71,8.357517,0.02888,0.392016,0.47009,2.249353
AOA,1000,29,71,8.467235,0.029016,0.388166,0.457531,2.104908
GWO,1000,29,71,7.954702,0.029955,0.386883,0.489326,2.162329
FCFS,1000,30,72,143.404,0.028726,0.431851,0.45319,1.695205
RoundRobin,1000,30,72,143.404,0.028726,0.431851,0.45319,1.695205
Random,1000,30,72,174.152,0.028215,0.425506,0.42834,2.271938
MinMin,1000,30,72,53.051,0.029114,0.328959,0.985653,0.063298
MaxMin,1000,30,72,52.557333,0.029125,0.329817,0.996314,0.012901
LSCBO,1000,30,72,7.424243,0.027949,0.404495,0.544474,1.910917
CBO,1000,30,72,7.623693,0.028311,0.392802,0.518108,2.083967
PSO,1000,30,72,7.127991,0.027785,0.388448,0.544016,1.657575
AOA,1000,30,72,7.865644,0.02743,0.40233,0.514302,1.969013
GWO,1000,30,72,7.606358,0.028038,0.396515,0.523338,1.782301
FCFS,2000,1,43,265.232,0.06498,0.860257,0.38351,1.563119
RoundRobin,2000,1,43,265.232,0.06498,0.860257,0.38351,1.563119
Random,2000,1,43,320.072,0.065483,0.847858,0.372865,2.061229
MinMin,2000,1,43,96.952,0.067385,0.592846,0.975032,0.073551
MaxMin,2000,1,43,95.207,0.067374,0.598123,0.995901,0.01102
LSCBO,2000,1,43,17.934188,0.064615,0.817516,0.453496,1.646989
CBO,2000,1,43,18.915338,0.063266,0.805195,0.414801,2.024928
PSO,2000,1,43,18.604664,0.063173,0.802595,0.422401,1.922498
AOA,2000,1,43,18.550896,0.063972,0.804271,0.42511,1.711618
GWO,2000,1,43,16.790873,0.063707,0.800206,0.478054,1.918476
FCFS,2000,2,44,260.224,0.062718,0.72596,0.398715,1.830423
RoundRobin,2000,2,44,260.224,0.062718,0.72596,0.398715,1.830423
Random,2000,2,44,305.248,0.062776,0.721804,0.379885,2.383314
MinMin,2000,2,44,89.055,0.065681,0.554018,0.985838,0.056428
MaxMin,2000,2,44,87.756,0.06567,0.553485,0.998113,0.005754
LSCBO,2000,2,44,14.419635,0.062504,0.686258,0.47725,1.895794
CBO,2000,2,44,14.756491,0.062345,0.675554,0.45671,2.168225
PSO,2000,2,44,14.99649,0.062214,0.682133,0.452975,1.994406
AOA,2000,2,44,16.603549,0.063198,0.67221,0.385063,2.374007
GWO,2000,2,44,12.102486,0.06179,0.648067,0.536405,1.919762
FCFS,2000,3,45,251.892,0.061159,0.641368,0.401619,1.986752
RoundRobin,2000,3,45,251.892,0.061159,0.641368,0.401619,1.986752
Random,2000,3,45,278.712,0.060777,0.635723,0.408209,2.437267
MinMin,2000,3,45,82.44,0.065037,0.512092,0.984516,0.061036
MaxMin,2000,3,45,81.328,0.065028,0.511836,0.997842,0.008248
LSCBO,2000,3,45,11.053611,0.061896,0.601204,0.543649,1.720178
CBO,2000,3,45,12.903507,0.06161,0.613799,0.478184,2.416858
PSO,2000,3,45,13.307745,0.062224,0.60896,0.457177,2.359167
AOA,2000,3,45,12.567486,0.062045,0.605159,0.48461,2.399119
GWO,2000,3,45,12.903507,0.06161,0.613799,0.478184,2.416858
FCFS,2000,4,46,249.62,0.05582,0.658625,0.471706,1.869971
RoundRobin,2000,4,46,249.62,0.05582,0.658625,0.471706,1.869971
Random,2000,4,46,355.984,0.055556,0.665906,0.40332,2.99282
MinMin,2000,4,46,88.886667,0.059034,0.547952,0.982441,0.057326
MaxMin,2000,4,46,87.032,0.058923,0.54833,0.997845,0.005889
LSCBO,2000,4,46,11.318198,0.055586,0.631812,0.556246,2.09545
CBO,2000,4,46,12.584738,0.055116,0.648918,0.518553,1.9721
PSO,2000,4,46,12.806784,0.05594,0.64025,0.503399,2.086073
AOA,2000,4,46,12.539324,0.054507,0.641125,0.513922,1.762169
GWO,2000,4,46,9.922636,0.054742,0.623941,0.606225,1.629295
FCFS,2000,5,47,263.448,0.057734,0.811189,0.423758,1.62308
RoundRobin,2000,5,47,263.448,0.057734,0.811189,0.423758,1.62308
Random,2000,5,47,305.524,0.058235,0.82131,0.3663,1.981988
MinMin,2000,5,47,99.612,0.05896,0.611356,0.972922,0.102375
MaxMin,2000,5,47,97.604,0.058807,0.612413,0.99245,0.01878
LSCBO,2000,5,47,14.827091,0.056938,0.768867,0.520465,1.546921
CBO,2000,5,47,16.218226,0.056773,0.762846,0.470966,1.983057
PSO,2000,5,47,15.166213,0.057519,0.729666,0.483366,2.124683
AOA,2000,5,47,16.142356,0.057731,0.759346,0.471428,2.074864
GWO,2000,5,47,13.920606,0.057274,0.740674,0.533318,1.843361
FCFS,2000,6,48,268.104,0.061336,0.880385,0.404831,1.557176
RoundRobin,2000,6,48,268.104,0.061336,0.880385,0.404831,1.557176
Random,2000,6,48,381.372,0.060577,0.875724,0.385851,2.421789
MinMin,2000,6,48,102.150667,0.062176,0.62903,0.987148,0.045838
MaxMin,2000,6,48,100.41,0.062084,0.631948,0.998101,0.00656
LSCBO,2000,6,48,16.367494,0.060823,0.821486,0.504176,1.522892
CBO,2000,6,48,18.571269,0.060903,0.844379,0.452136,1.693996
PSO,2000,6,48,18.775633,0.060748,0.842516,0.445134,1.86026
