Algorithm,Decoder,TaskCount,VMCount,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree,ExecutionTimeMs
CBO,GREEDY_REPAIR,1000,10,66,5456.4360,30723.6450,8944728.6533,0.7277,0.3742,8
CBO,GREEDY_REPAIR,1000,10,67,4909.9600,30234.8690,8252982.1000,0.7513,0.3310,8
CBO,GREEDY_REPAIR,1000,10,68,5414.6040,30150.9000,8779161.4733,0.7396,0.3520,8
CBO,GREEDY_REPAIR,1000,10,69,5324.2080,30302.1000,8761338.5600,0.7342,0.3621,7
CBO,GREEDY_REPAIR,1000,10,70,4870.3000,30168.4810,8239631.8400,0.7618,0.3126,9
CBO,GREEDY_REPAIR,1000,10,71,5118.1720,29879.7020,8490986.3867,0.7493,0.3346,7
CBO,GREEDY_REPAIR,1000,10,72,5337.5240,30515.7320,8815123.4667,0.7379,0.3552,8
LSCBO,SPV_MFD,2000,10,43,6024.6927,60172.9810,12038695.4133,0.9980,0.0020,269
LSCBO,SPV_MFD,2000,10,44,6080.4424,60749.9630,12153895.2533,0.9989,0.0011,274
LSCBO,SPV_MFD,2000,10,45,6049.6620,60417.3860,12090644.8667,0.9988,0.0012,259
LSCBO,SPV_MFD,2000,10,46,6054.6033,60495.1850,12101417.1333,0.9983,0.0018,254
LSCBO,SPV_MFD,2000,10,47,5911.2112,59042.5830,11813634.5267,0.9986,0.0014,261
LSCBO,SPV_MFD,2000,10,48,6041.5832,60342.8600,12073374.9800,0.9985,0.0015,260
LSCBO,SPV_MFD,2000,10,49,5982.0010,59770.2940,11957629.7867,0.9988,0.0012,256
LSCBO,SPV_MFD,2000,10,50,5930.4248,59248.0940,11854256.6200,0.9988,0.0012,260
LSCBO,SPV_MFD,2000,10,51,6009.4327,60035.4840,12011096.8600,0.9985,0.0015,257
LSCBO,SPV_MFD,2000,10,52,6074.4100,60692.4640,12143373.7733,0.9992,0.0008,266
LSCBO,SPV_MFD,2000,10,53,6033.9047,60279.8380,12060277.0800,0.9989,0.0011,261
LSCBO,SPV_MFD,2000,10,54,6051.3787,60437.6630,12092553.7733,0.9982,0.0018,261
LSCBO,SPV_MFD,2000,10,55,5974.1207,59665.0810,11937545.4733,0.9981,0.0019,260
LSCBO,SPV_MFD,2000,10,56,6009.6760,60042.0450,12012727.7667,0.9990,0.0010,257
LSCBO,SPV_MFD,2000,10,57,5937.2613,59309.4320,11866672.7667,0.9988,0.0012,274
LSCBO,SPV_MFD,2000,10,58,5924.4780,59187.2270,11842894.7267,0.9991,0.0009,258
LSCBO,SPV_MFD,2000,10,59,6105.1400,60974.6380,12201358.5133,0.9991,0.0009,260
LSCBO,SPV_MFD,2000,10,60,6078.8440,60711.6370,12146881.8133,0.9979,0.0021,262
LSCBO,SPV_MFD,2000,10,61,5957.7220,59539.0310,11910534.4933,0.9991,0.0009,257
LSCBO,SPV_MFD,2000,10,62,6014.9133,60096.8540,12024017.9467,0.9989,0.0011,258
LSCBO,SPV_MFD,2000,10,63,5943.0727,59364.2240,11877394.3933,0.9987,0.0013,270
LSCBO,SPV_MFD,2000,10,64,6017.6880,60097.8890,12026121.4867,0.9991,0.0009,271
LSCBO,SPV_MFD,2000,10,65,5951.2873,59445.2800,11894486.6400,0.9991,0.0009,259
LSCBO,SPV_MFD,2000,10,66,6082.6540,60763.0910,12157728.9933,0.9992,0.0008,255
LSCBO,SPV_MFD,2000,10,67,6081.0560,60750.5060,12154769.2667,0.9987,0.0013,291
LSCBO,SPV_MFD,2000,10,68,5962.8408,59567.4800,11917513.8267,0.9985,0.0015,265
LSCBO,SPV_MFD,2000,10,69,5993.5910,59874.8750,11980420.9667,0.9987,0.0013,256
LSCBO,SPV_MFD,2000,10,70,6022.0110,60152.6730,12035244.1200,0.9984,0.0016,254
LSCBO,SPV_MFD,2000,10,71,5984.2752,59780.0870,11960573.6333,0.9987,0.0013,264
LSCBO,SPV_MFD,2000,10,72,6078.3340,60717.0740,12148654.4067,0.9986,0.0014,256
GWO,SPV_MFD,2000,10,43,6024.4580,60172.9810,12037639.2133,0.9972,0.0028,168
GWO,SPV_MFD,2000,10,44,6081.6072,60749.9630,12155698.4667,0.9989,0.0011,167
GWO,SPV_MFD,2000,10,45,6048.2544,60417.3860,12088269.6933,0.9988,0.0012,168
GWO,SPV_MFD,2000,10,46,6055.1113,60495.1850,12103013.9867,0.9989,0.0011,169
GWO,SPV_MFD,2000,10,47,5908.2160,59042.5830,11811368.2067,0.9991,0.0009,176
GWO,SPV_MFD,2000,10,48,6039.9407,60342.8600,12071613.1467,0.9986,0.0014,163
GWO,SPV_MFD,2000,10,49,5984.5127,59770.2940,11959342.3133,0.9984,0.0016,166
GWO,SPV_MFD,2000,10,50,5929.6867,59248.0940,11852843.6200,0.9991,0.0009,167
GWO,SPV_MFD,2000,10,51,6010.4893,60035.4840,12012960.5000,0.9990,0.0010,173
GWO,SPV_MFD,2000,10,52,6073.8176,60692.4640,12142618.2733,0.9994,0.0006,171
GWO,SPV_MFD,2000,10,53,6035.2270,60279.8380,12062707.3667,0.9989,0.0011,172
GWO,SPV_MFD,2000,10,54,6049.5733,60437.6630,12092221.6733,0.9992,0.0008,165
GWO,SPV_MFD,2000,10,55,5972.2208,59665.0810,11936976.4467,0.9988,0.0012,169
GWO,SPV_MFD,2000,10,56,6009.6760,60042.0450,12012727.7667,0.9990,0.0010,171
GWO,SPV_MFD,2000,10,57,5937.3793,59309.4320,11865815.8800,0.9984,0.0016,168
GWO,SPV_MFD,2000,10,58,5925.6848,59187.2270,11843458.7467,0.9990,0.0011,183
GWO,SPV_MFD,2000,10,59,6103.5213,60974.6380,12198449.7800,0.9985,0.0015,177
GWO,SPV_MFD,2000,10,60,6076.9107,60711.6370,12145843.9067,0.9985,0.0015,168
GWO,SPV_MFD,2000,10,61,5959.5427,59539.0310,11911962.1067,0.9987,0.0013,168
GWO,SPV_MFD,2000,10,62,6017.9248,60096.8540,12025652.7600,0.9985,0.0015,167
GWO,SPV_MFD,2000,10,63,5940.6610,59364.2240,11876171.8533,0.9993,0.0007,170
GWO,SPV_MFD,2000,10,64,6014.6920,60097.8890,12024480.5333,0.9995,0.0005,177
GWO,SPV_MFD,2000,10,65,5950.5904,59445.2800,11893783.6333,0.9988,0.0012,173
GWO,SPV_MFD,2000,10,66,6085.3220,60763.0910,12159889.1800,0.9982,0.0018,168
GWO,SPV_MFD,2000,10,67,6081.5872,60750.5060,12153974.9133,0.9982,0.0018,168
GWO,SPV_MFD,2000,10,68,5963.7647,59567.4800,11918170.4400,0.9985,0.0015,177
GWO,SPV_MFD,2000,10,69,5992.7480,59874.8750,11979061.1600,0.9993,0.0007,174
GWO,SPV_MFD,2000,10,70,6021.6200,60152.6730,12033341.1933,0.9978,0.0022,177
GWO,SPV_MFD,2000,10,71,5985.2320,59780.0870,11962051.3000,0.9986,0.0014,169
GWO,SPV_MFD,2000,10,72,6076.5940,60717.0740,12147708.5067,0.9992,0.0008,169
CBO,SPV_MFD,2000,10,43,6024.4580,60172.9810,12037639.2133,0.9972,0.0028,168
CBO,SPV_MFD,2000,10,44,6081.6072,60749.9630,12155698.4667,0.9989,0.0011,168
CBO,SPV_MFD,2000,10,45,6048.2544,60417.3860,12088269.6933,0.9988,0.0012,170
CBO,SPV_MFD,2000,10,46,6055.1113,60495.1850,12103013.9867,0.9989,0.0011,172
CBO,SPV_MFD,2000,10,47,5908.2160,59042.5830,11811368.2067,0.9991,0.0009,167
CBO,SPV_MFD,2000,10,48,6039.9407,60342.8600,12071613.1467,0.9986,0.0014,172
CBO,SPV_MFD,2000,10,49,5984.5127,59770.2940,11959342.3133,0.9984,0.0016,170
CBO,SPV_MFD,2000,10,50,5929.6867,59248.0940,11852843.6200,0.9991,0.0009,170
CBO,SPV_MFD,2000,10,51,6010.4893,60035.4840,12012960.5000,0.9990,0.0010,165
CBO,SPV_MFD,2000,10,52,6073.8176,60692.4640,12142618.2733,0.9994,0.0006,170
CBO,SPV_MFD,2000,10,53,6035.2270,60279.8380,12062707.3667,0.9989,0.0011,169
CBO,SPV_MFD,2000,10,54,6049.5733,60437.6630,12092221.6733,0.9992,0.0008,165
CBO,SPV_MFD,2000,10,55,5972.2208,59665.0810,11936976.4467,0.9988,0.0012,172
CBO,SPV_MFD,2000,10,56,6009.6760,60042.0450,12012727.7667,0.9990,0.0010,168
CBO,SPV_MFD,2000,10,57,5937.3793,59309.4320,11865815.8800,0.9984,0.0016,167
CBO,SPV_MFD,2000,10,58,5925.6848,59187.2270,11843458.7467,0.9990,0.0011,171
CBO,SPV_MFD,2000,10,59,6103.5213,60974.6380,12198449.7800,0.9985,0.0015,184
CBO,SPV_MFD,2000,10,60,6076.9107,60711.6370,12145843.9067,0.9985,0.0015,166
CBO,SPV_MFD,2000,10,61,5959.5427,59539.0310,11911962.1067,0.9987,0.0013,166
CBO,SPV_MFD,2000,10,62,6017.9248,60096.8540,12025652.7600,0.9985,0.0015,175
CBO,SPV_MFD,2000,10,63,5940.6610,59364.2240,11876171.8533,0.9993,0.0007,168
CBO,SPV_MFD,2000,10,64,6014.6920,60097.8890,12024480.5333,0.9995,0.0005,171
CBO,SPV_MFD,2000,10,65,5950.5904,59445.2800,11893783.6333,0.9988,0.0012,170
CBO,SPV_MFD,2000,10,66,6085.3220,60763.0910,12159889.1800,0.9982,0.0018,167
CBO,SPV_MFD,2000,10,67,6081.5872,60750.5060,12153974.9133,0.9982,0.0018,187
CBO,SPV_MFD,2000,10,68,5963.7647,59567.4800,11918170.4400,0.9985,0.0015,182
CBO,SPV_MFD,2000,10,69,5992.7480,59874.8750,11979061.1600,0.9993,0.0007,186
CBO,SPV_MFD,2000,10,70,6021.6200,60152.6730,12033341.1933,0.9978,0.0022,172
CBO,SPV_MFD,2000,10,71,5985.2320,59780.0870,11962051.3000,0.9986,0.0014,171
CBO,SPV_MFD,2000,10,72,6076.5940,60717.0740,12147708.5067,0.9992,0.0008,167
LSCBO,RANDOM_KEY,2000,10,43,10492.4540,60172.9810,17244830.2200,0.7591,0.3174,96
LSCBO,RANDOM_KEY,2000,10,44,11116.1000,60749.9630,17979826.5733,0.7406,0.3502,98
LSCBO,RANDOM_KEY,2000,10,45,10163.8800,60417.3860,16950610.3267,0.7564,0.3221,94
LSCBO,RANDOM_KEY,2000,10,46,11260.3280,60495.1850,18120558.6133,0.7449,0.3425,97
LSCBO,RANDOM_KEY,2000,10,47,11006.5540,59042.5830,17696718.9800,0.7426,0.3465,98
LSCBO,RANDOM_KEY,2000,10,48,11027.8280,60342.8600,17963278.6133,0.7260,0.3775,98
LSCBO,RANDOM_KEY,2000,10,49,11198.7500,59770.2940,17956675.4800,0.7388,0.3536,98
LSCBO,RANDOM_KEY,2000,10,50,10798.2200,59248.0940,17154430.7467,0.7115,0.4055,98
LSCBO,RANDOM_KEY,2000,10,51,10995.9620,60035.4840,17797632.2333,0.7457,0.3411,98
LSCBO,RANDOM_KEY,2000,10,52,10824.6280,60692.4640,17761878.7200,0.7262,0.3770,96
LSCBO,RANDOM_KEY,2000,10,53,10692.4140,60279.8380,17521049.2267,0.7467,0.3392,98
LSCBO,RANDOM_KEY,2000,10,54,10955.6480,60437.6630,17828927.9200,0.7374,0.3561,96
LSCBO,RANDOM_KEY,2000,10,55,11159.4620,59665.0810,17977665.0200,0.7236,0.3821,99
LSCBO,RANDOM_KEY,2000,10,56,11124.0920,60042.0450,18013941.0133,0.7236,0.3820,97
LSCBO,RANDOM_KEY,2000,10,57,10362.7800,59309.4320,17127274.7133,0.7404,0.3505,95
LSCBO,RANDOM_KEY,2000,10,58,10682.9100,59187.2270,17353999.7800,0.7499,0.3336,97
LSCBO,RANDOM_KEY,2000,10,59,10903.5680,60974.6380,17833613.3067,0.7427,0.3465,96
LSCBO,RANDOM_KEY,2000,10,60,11306.1020,60711.6370,18201114.2200,0.7353,0.3600,96
LSCBO,RANDOM_KEY,2000,10,61,9914.9180,59539.0310,16564412.4933,0.7624,0.3116,96
LSCBO,RANDOM_KEY,2000,10,62,11583.3340,60096.8540,18414612.2600,0.7334,0.3635,96
LSCBO,RANDOM_KEY,2000,10,63,11242.5460,59364.2240,18013806.2333,0.7328,0.3646,96
LSCBO,RANDOM_KEY,2000,10,64,11380.7220,60097.8890,18215739.4067,0.7348,0.3609,94
LSCBO,RANDOM_KEY,2000,10,65,11412.5420,59445.2800,18110570.3667,0.7337,0.3630,95
LSCBO,RANDOM_KEY,2000,10,66,11233.1880,60763.0910,18144874.6000,0.7368,0.3571,95
LSCBO,RANDOM_KEY,2000,10,67,11442.8980,60750.5060,18424779.8133,0.7261,0.3773,96
LSCBO,RANDOM_KEY,2000,10,68,10786.8360,59567.4800,17580363.9333,0.7322,0.3657,94
LSCBO,RANDOM_KEY,2000,10,69,10475.4060,59874.8750,17341091.6067,0.7292,0.3714,95
LSCBO,RANDOM_KEY,2000,10,70,11068.9540,60152.6730,17889028.1600,0.7423,0.3472,99
LSCBO,RANDOM_KEY,2000,10,71,11028.8920,59780.0870,17820994.4333,0.7387,0.3538,101
LSCBO,RANDOM_KEY,2000,10,72,11023.9800,60717.0740,17890556.8200,0.7476,0.3377,97
GWO,RANDOM_KEY,2000,10,43,11072.5580,60172.9810,17953343.2800,0.7308,0.3684,8
GWO,RANDOM_KEY,2000,10,44,11004.6880,60749.9630,17818159.2067,0.7538,0.3267,8
GWO,RANDOM_KEY,2000,10,45,10847.6840,60417.3860,17708214.4933,0.7402,0.3509,8
GWO,RANDOM_KEY,2000,10,46,11259.8800,60495.1850,18132734.3600,0.7412,0.3492,8
GWO,RANDOM_KEY,2000,10,47,11006.5540,59042.5830,17696718.9800,0.7426,0.3465,7
GWO,RANDOM_KEY,2000,10,48,11235.1460,60342.8600,18189417.5600,0.7243,0.3806,8
GWO,RANDOM_KEY,2000,10,49,11714.1680,59770.2940,18655989.8533,0.7111,0.4064,8
GWO,RANDOM_KEY,2000,10,50,10808.6140,59248.0940,17475167.4400,0.7516,0.3305,7
GWO,RANDOM_KEY,2000,10,51,11510.6720,60035.4840,18477616.3600,0.7115,0.4055,8
GWO,RANDOM_KEY,2000,10,52,10854.9380,60692.4640,17741965.9533,0.7383,0.3544,8
GWO,RANDOM_KEY,2000,10,53,10837.4080,60279.8380,17695976.3067,0.7374,0.3561,8
GWO,RANDOM_KEY,2000,10,54,11149.5360,60437.6630,18065035.6933,0.7337,0.3630,8
GWO,RANDOM_KEY,2000,10,55,11005.8240,59665.0810,17727142.9267,0.7448,0.3427,8
GWO,RANDOM_KEY,2000,10,56,11124.0920,60042.0450,18013941.0133,0.7236,0.3820,8
GWO,RANDOM_KEY,2000,10,57,10725.6700,59309.4320,17387588.9200,0.7272,0.3751,7
GWO,RANDOM_KEY,2000,10,58,10632.4960,59187.2270,17336028.4933,0.7475,0.3378,9
GWO,RANDOM_KEY,2000,10,59,11381.3780,60974.6380,18375164.7467,0.7287,0.3723,8
GWO,RANDOM_KEY,2000,10,60,11175.4160,60711.6370,18031222.9000,0.7346,0.3614,9
GWO,RANDOM_KEY,2000,10,61,10446.9620,59539.0310,17215091.1933,0.7411,0.3494,8
GWO,RANDOM_KEY,2000,10,62,10637.7980,60096.8540,17404277.3800,0.7391,0.3529,8
GWO,RANDOM_KEY,2000,10,63,11014.1060,59364.2240,17726618.9333,0.7468,0.3391,8
GWO,RANDOM_KEY,2000,10,64,10985.0040,60097.8890,17704369.3133,0.7553,0.3239,8
GWO,RANDOM_KEY,2000,10,65,11477.5140,59445.2800,18252843.0467,0.7320,0.3662,8
GWO,RANDOM_KEY,2000,10,66,10895.0500,60763.0910,17740178.8000,0.7390,0.3532,8
GWO,RANDOM_KEY,2000,10,67,11197.5780,60750.5060,18136208.2200,0.7329,0.3644,7
GWO,RANDOM_KEY,2000,10,68,10884.4200,59567.4800,17627713.1133,0.7467,0.3392,8
GWO,RANDOM_KEY,2000,10,69,11044.4720,59874.8750,17839059.1867,0.7405,0.3504,7
GWO,RANDOM_KEY,2000,10,70,10740.2000,60152.6730,17566983.2533,0.7387,0.3537,7
GWO,RANDOM_KEY,2000,10,71,10666.5120,59780.0870,17480774.9400,0.7400,0.3514,8
GWO,RANDOM_KEY,2000,10,72,11708.0740,60717.0740,18588505.4400,0.7430,0.3459,7
CBO,RANDOM_KEY,2000,10,43,11072.5580,60172.9810,17953343.2800,0.7308,0.3684,8
CBO,RANDOM_KEY,2000,10,44,11004.6880,60749.9630,17818159.2067,0.7538,0.3267,8
CBO,RANDOM_KEY,2000,10,45,10847.6840,60417.3860,17708214.4933,0.7402,0.3509,8
CBO,RANDOM_KEY,2000,10,46,11259.8800,60495.1850,18132734.3600,0.7412,0.3492,7
CBO,RANDOM_KEY,2000,10,47,11006.5540,59042.5830,17696718.9800,0.7426,0.3465,8
CBO,RANDOM_KEY,2000,10,48,11235.1460,60342.8600,18189417.5600,0.7243,0.3806,8
CBO,RANDOM_KEY,2000,10,49,11714.1680,59770.2940,18655989.8533,0.7111,0.4064,8
CBO,RANDOM_KEY,2000,10,50,10808.6140,59248.0940,17475167.4400,0.7516,0.3305,8
CBO,RANDOM_KEY,2000,10,51,11510.6720,60035.4840,18477616.3600,0.7115,0.4055,8
CBO,RANDOM_KEY,2000,10,52,10854.9380,60692.4640,17741965.9533,0.7383,0.3544,8
CBO,RANDOM_KEY,2000,10,53,10837.4080,60279.8380,17695976.3067,0.7374,0.3561,9
CBO,RANDOM_KEY,2000,10,54,11149.5360,60437.6630,18065035.6933,0.7337,0.3630,8
CBO,RANDOM_KEY,2000,10,55,11005.8240,59665.0810,17727142.9267,0.7448,0.3427,7
CBO,RANDOM_KEY,2000,10,56,11124.0920,60042.0450,18013941.0133,0.7236,0.3820,8
CBO,RANDOM_KEY,2000,10,57,10725.6700,59309.4320,17387588.9200,0.7272,0.3751,8
CBO,RANDOM_KEY,2000,10,58,10632.4960,59187.2270,17336028.4933,0.7475,0.3378,9
CBO,RANDOM_KEY,2000,10,59,11381.3780,60974.6380,18375164.7467,0.7287,0.3723,8
CBO,RANDOM_KEY,2000,10,60,11175.4160,60711.6370,18031222.9000,0.7346,0.3614,8
CBO,RANDOM_KEY,2000,10,61,10446.9620,59539.0310,17215091.1933,0.7411,0.3494,8
CBO,RANDOM_KEY,2000,10,62,10637.7980,60096.8540,17404277.3800,0.7391,0.3529,8
CBO,RANDOM_KEY,2000,10,63,11014.1060,59364.2240,17726618.9333,0.7468,0.3391,8
CBO,RANDOM_KEY,2000,10,64,10985.0040,60097.8890,17704369.3133,0.7553,0.3239,8
CBO,RANDOM_KEY,2000,10,65,11477.5140,59445.2800,18252843.0467,0.7320,0.3662,8
CBO,RANDOM_KEY,2000,10,66,10895.0500,60763.0910,17740178.8000,0.7390,0.3532,7
CBO,RANDOM_KEY,2000,10,67,11197.5780,60750.5060,18136208.2200,0.7329,0.3644,8
CBO,RANDOM_KEY,2000,10,68,10884.4200,59567.4800,17627713.1133,0.7467,0.3392,8
CBO,RANDOM_KEY,2000,10,69,11044.4720,59874.8750,17839059.1867,0.7405,0.3504,7
CBO,RANDOM_KEY,2000,10,70,10740.2000,60152.6730,17566983.2533,0.7387,0.3537,8
CBO,RANDOM_KEY,2000,10,71,10666.5120,59780.0870,17480774.9400,0.7400,0.3514,8
CBO,RANDOM_KEY,2000,10,72,11708.0740,60717.0740,18588505.4400,0.7430,0.3459,7
LSCBO,GREEDY_REPAIR,2000,10,43,10392.8280,60172.9810,17138562.4867,0.7607,0.3145,102
LSCBO,GREEDY_REPAIR,2000,10,44,11065.1100,60749.9630,17922190.7067,0.7422,0.3474,105
LSCBO,GREEDY_REPAIR,2000,10,45,10063.9600,60417.3860,16844028.9933,0.7578,0.3195,103
LSCBO,GREEDY_REPAIR,2000,10,46,11160.3440,60495.1850,18013909.0133,0.7466,0.3394,101
LSCBO,GREEDY_REPAIR,2000,10,47,10906.6100,59042.5830,17590112.0467,0.7443,0.3435,102
LSCBO,GREEDY_REPAIR,2000,10,48,10928.0740,60342.8600,17856874.3467,0.7274,0.3748,102
LSCBO,GREEDY_REPAIR,2000,10,49,11099.6000,59770.2940,17850915.4800,0.7405,0.3504,103
LSCBO,GREEDY_REPAIR,2000,10,50,10705.6740,59248.0940,17055715.0133,0.7128,0.4030,105
LSCBO,GREEDY_REPAIR,2000,10,51,10896.9560,60035.4840,17692025.8333,0.7473,0.3381,105
LSCBO,GREEDY_REPAIR,2000,10,52,10725.0860,60692.4640,17655700.5867,0.7276,0.3744,107
LSCBO,GREEDY_REPAIR,2000,10,53,10594.1100,60279.8380,17416191.6267,0.7482,0.3365,104
LSCBO,GREEDY_REPAIR,2000,10,54,10856.0640,60437.6630,17722704.9867,0.7388,0.3535,108
LSCBO,GREEDY_REPAIR,2000,10,55,11101.6840,59665.0810,17913271.4200,0.7249,0.3796,100
LSCBO,GREEDY_REPAIR,2000,10,56,11045.9860,60042.0450,17882951.4867,0.7392,0.3528,104
LSCBO,GREEDY_REPAIR,2000,10,57,10262.9700,59309.4320,17020810.7133,0.7418,0.3480,104
LSCBO,GREEDY_REPAIR,2000,10,58,10584.1900,59187.2270,17248698.4467,0.7516,0.3304,102
LSCBO,GREEDY_REPAIR,2000,10,59,10804.2980,60974.6380,17727725.3067,0.7442,0.3436,102
LSCBO,GREEDY_REPAIR,2000,10,60,11206.4020,60711.6370,18094767.5533,0.7369,0.3570,103
LSCBO,GREEDY_REPAIR,2000,10,61,9814.9260,59539.0310,16457754.3600,0.7641,0.3087,104
LSCBO,GREEDY_REPAIR,2000,10,62,11484.0200,60096.8540,18308677.3267,0.7350,0.3606,105
LSCBO,GREEDY_REPAIR,2000,10,63,11143.3380,59364.2240,17907984.3667,0.7343,0.3618,100
LSCBO,GREEDY_REPAIR,2000,10,64,11281.8880,60097.8890,18110316.4733,0.7363,0.3581,106
LSCBO,GREEDY_REPAIR,2000,10,65,11312.5580,59445.2800,18003920.7667,0.7355,0.3596,103
LSCBO,GREEDY_REPAIR,2000,10,66,11133.2960,60763.0910,18038323.1333,0.7384,0.3542,102
LSCBO,GREEDY_REPAIR,2000,10,67,11343.0500,60750.5060,18318275.2800,0.7275,0.3746,102
LSCBO,GREEDY_REPAIR,2000,10,68,10686.9720,59567.4800,17473842.3333,0.7337,0.3630,102
LSCBO,GREEDY_REPAIR,2000,10,69,10375.7700,59874.8750,17234813.2067,0.7305,0.3689,104
LSCBO,GREEDY_REPAIR,2000,10,70,10969.1780,60152.6730,17782600.4267,0.7439,0.3442,103
LSCBO,GREEDY_REPAIR,2000,10,71,10930.0740,59780.0870,17715588.5667,0.7402,0.3510,104
LSCBO,GREEDY_REPAIR,2000,10,72,10924.2900,60717.0740,17784220.8200,0.7492,0.3347,106
GWO,GREEDY_REPAIR,2000,10,43,11013.6200,60172.9810,17894024.4000,0.7303,0.3693,15
GWO,GREEDY_REPAIR,2000,10,44,10905.0640,60749.9630,17711893.6067,0.7555,0.3236,15
GWO,GREEDY_REPAIR,2000,10,45,10747.7640,60417.3860,17601633.1600,0.7416,0.3484,16
GWO,GREEDY_REPAIR,2000,10,46,11159.8960,60495.1850,18026084.7600,0.7429,0.3462,15
GWO,GREEDY_REPAIR,2000,10,47,10906.6100,59042.5830,17590112.0467,0.7443,0.3435,15
GWO,GREEDY_REPAIR,2000,10,48,11135.3920,60342.8600,18083013.2933,0.7257,0.3780,16
GWO,GREEDY_REPAIR,2000,10,49,11614.4560,59770.2940,18549630.3867,0.7124,0.4038,15
GWO,GREEDY_REPAIR,2000,10,50,10709.4880,59248.0940,17369433.0400,0.7533,0.3274,16
GWO,GREEDY_REPAIR,2000,10,51,11410.7240,60035.4840,18371005.1600,0.7127,0.4031,15
GWO,GREEDY_REPAIR,2000,10,52,10755.3960,60692.4640,17635787.8200,0.7399,0.3516,15
GWO,GREEDY_REPAIR,2000,10,53,10738.4600,60279.8380,17590431.7733,0.7389,0.3534,14
GWO,GREEDY_REPAIR,2000,10,54,11049.6140,60437.6630,17958452.2267,0.7351,0.3603,16
GWO,GREEDY_REPAIR,2000,10,55,10906.5900,59665.0810,17621293.3267,0.7466,0.3394,15
GWO,GREEDY_REPAIR,2000,10,56,11052.9740,60042.0450,17936175.9467,0.7248,0.3796,16
GWO,GREEDY_REPAIR,2000,10,57,10626.0160,59309.4320,17281291.3200,0.7288,0.3721,14
GWO,GREEDY_REPAIR,2000,10,58,10532.5580,59187.2270,17229427.9600,0.7492,0.3348,16
GWO,GREEDY_REPAIR,2000,10,59,11281.5880,60974.6380,18268722.0800,0.7302,0.3696,15
GWO,GREEDY_REPAIR,2000,10,60,11075.7160,60711.6370,17924876.2333,0.7362,0.3583,16
GWO,GREEDY_REPAIR,2000,10,61,10353.4980,59539.0310,17114992.1267,0.7425,0.3468,14
GWO,GREEDY_REPAIR,2000,10,62,10537.8640,60096.8540,17297681.1133,0.7407,0.3500,15
GWO,GREEDY_REPAIR,2000,10,63,10914.2040,59364.2240,17620056.8000,0.7486,0.3359,14
GWO,GREEDY_REPAIR,2000,10,64,10886.1700,60097.8890,17598946.3800,0.7573,0.3206,14
GWO,GREEDY_REPAIR,2000,10,65,11377.7540,59445.2800,18146432.3800,0.7335,0.3632,15
GWO,GREEDY_REPAIR,2000,10,66,10795.1580,60763.0910,17633627.3333,0.7406,0.3503,15
GWO,GREEDY_REPAIR,2000,10,67,11097.5960,60750.5060,18029560.7533,0.7345,0.3615,16
GWO,GREEDY_REPAIR,2000,10,68,10784.5000,59567.4800,17521131.7800,0.7483,0.3363,14
GWO,GREEDY_REPAIR,2000,10,69,10944.4960,59874.8750,17732418.1200,0.7422,0.3474,16
GWO,GREEDY_REPAIR,2000,10,70,10640.2080,60152.6730,17460325.1200,0.7401,0.3511,14
GWO,GREEDY_REPAIR,2000,10,71,10567.3160,59780.0870,17374965.8733,0.7414,0.3487,15
GWO,GREEDY_REPAIR,2000,10,72,11608.7100,60717.0740,18482517.1733,0.7447,0.3427,21
CBO,GREEDY_REPAIR,2000,10,43,11013.6200,60172.9810,17894024.4000,0.7303,0.3693,15
CBO,GREEDY_REPAIR,2000,10,44,10905.0640,60749.9630,17711893.6067,0.7555,0.3236,15
CBO,GREEDY_REPAIR,2000,10,45,10747.7640,60417.3860,17601633.1600,0.7416,0.3484,15
CBO,GREEDY_REPAIR,2000,10,46,11159.8960,60495.1850,18026084.7600,0.7429,0.3462,16
CBO,GREEDY_REPAIR,2000,10,47,10906.6100,59042.5830,17590112.0467,0.7443,0.3435,16
CBO,GREEDY_REPAIR,2000,10,48,11135.3920,60342.8600,18083013.2933,0.7257,0.3780,16
CBO,GREEDY_REPAIR,2000,10,49,11614.4560,59770.2940,18549630.3867,0.7124,0.4038,15
CBO,GREEDY_REPAIR,2000,10,50,10709.4880,59248.0940,17369433.0400,0.7533,0.3274,15
CBO,GREEDY_REPAIR,2000,10,51,11410.7240,60035.4840,18371005.1600,0.7127,0.4031,15
CBO,GREEDY_REPAIR,2000,10,52,10755.3960,60692.4640,17635787.8200,0.7399,0.3516,14
CBO,GREEDY_REPAIR,2000,10,53,10738.4600,60279.8380,17590431.7733,0.7389,0.3534,16
CBO,GREEDY_REPAIR,2000,10,54,11049.6140,60437.6630,17958452.2267,0.7351,0.3603,15
CBO,GREEDY_REPAIR,2000,10,55,10906.5900,59665.0810,17621293.3267,0.7466,0.3394,15
CBO,GREEDY_REPAIR,2000,10,56,11052.9740,60042.0450,17936175.9467,0.7248,0.3796,16
CBO,GREEDY_REPAIR,2000,10,57,10626.0160,59309.4320,17281291.3200,0.7288,0.3721,16
CBO,GREEDY_REPAIR,2000,10,58,10532.5580,59187.2270,17229427.9600,0.7492,0.3348,20
CBO,GREEDY_REPAIR,2000,10,59,11281.5880,60974.6380,18268722.0800,0.7302,0.3696,16
