Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
LSCBO,1500,7,49,228.974000,0.042435,0.529099,0.426602,2.174484
CBO,1500,7,49,200.554000,0.041151,0.488992,0.517440,2.358762
PSO,1500,7,49,257.874000,0.042245,0.514746,0.500458,2.576759
AOA,1500,7,49,182.724000,0.042599,0.518847,0.503362,1.707769
GWO,1500,7,49,193.446000,0.042092,0.511016,0.549164,1.852849
LSCBO,1500,8,50,191.252667,0.042946,0.515338,0.494374,1.848904
CBO,1500,8,50,200.658000,0.043800,0.529390,0.463484,1.914764
PSO,1500,8,50,193.938000,0.043426,0.508252,0.486720,2.097150
AOA,1500,8,50,221.508000,0.043793,0.504388,0.466478,2.164989
GWO,1500,8,50,192.826000,0.044169,0.517131,0.504021,1.978269
LSCBO,1500,9,51,235.722000,0.043037,0.565914,0.391825,2.326223
CBO,1500,9,51,202.002000,0.042150,0.556440,0.484261,1.816788
PSO,1500,9,51,237.250000,0.041953,0.547547,0.475428,2.316845
AOA,1500,9,51,202.002000,0.042150,0.556440,0.484261,1.816788
GWO,1500,9,51,217.402000,0.041974,0.551701,0.490027,2.020052
LSCBO,1500,10,52,201.608000,0.042770,0.614587,0.491436,1.661156
CBO,1500,10,52,208.706000,0.042804,0.618813,0.478803,1.767701
PSO,1500,10,52,226.808000,0.042764,0.617268,0.470990,1.956048
AOA,1500,10,52,222.846000,0.042529,0.615086,0.495753,1.844660
GWO,1500,10,52,187.402000,0.042712,0.598379,0.536250,1.465868
LSCBO,1500,11,53,193.346000,0.043765,0.612331,0.487881,1.575801
CBO,1500,11,53,263.496000,0.042386,0.600451,0.448240,2.387312
PSO,1500,11,53,214.258000,0.042678,0.601025,0.462365,1.835485
AOA,1500,11,53,263.828000,0.043131,0.598000,0.454320,2.258622
GWO,1500,11,53,206.434000,0.043538,0.609385,0.495416,1.700413
LSCBO,1500,12,54,216.994000,0.039596,0.591414,0.454149,1.974110
CBO,1500,12,54,229.470000,0.040203,0.578002,0.490004,2.052231
PSO,1500,12,54,210.450000,0.040296,0.576837,0.492232,1.911960
AOA,1500,12,54,229.470000,0.040203,0.578002,0.490004,2.052231
GWO,1500,12,54,204.874000,0.039780,0.574529,0.530909,1.766472
LSCBO,1500,13,55,183.186000,0.040777,0.565279,0.499514,1.726088
CBO,1500,13,55,240.254000,0.040547,0.562080,0.472334,2.267628
PSO,1500,13,55,213.518000,0.040782,0.558897,0.500786,1.962407
AOA,1500,13,55,270.684000,0.040125,0.546249,0.468418,2.584608
GWO,1500,13,55,193.086000,0.040617,0.554564,0.524114,1.739862
LSCBO,1500,14,56,224.115333,0.038496,0.600636,0.446894,1.884031
CBO,1500,14,56,212.074000,0.038207,0.615024,0.521758,1.755896
PSO,1500,14,56,228.158000,0.038891,0.619241,0.508145,1.911046
AOA,1500,14,56,256.800000,0.038490,0.580156,0.503805,2.191308
GWO,1500,14,56,200.700000,0.038359,0.601417,0.572964,1.677704
LSCBO,1500,15,57,189.670000,0.044646,0.489067,0.411927,1.951161
CBO,1500,15,57,205.394000,0.045381,0.493632,0.422164,2.125004
PSO,1500,15,57,185.322000,0.044530,0.472419,0.445827,2.144484
AOA,1500,15,57,212.611333,0.044807,0.477100,0.420713,2.158135
GWO,1500,15,57,194.820000,0.045262,0.483592,0.457257,2.057106
LSCBO,1500,16,58,191.614000,0.041293,0.631307,0.533178,1.569674
CBO,1500,16,58,234.940000,0.040149,0.608027,0.529906,1.910249
PSO,1500,16,58,212.946000,0.040288,0.607588,0.551937,1.804677
AOA,1500,16,58,249.700000,0.040906,0.628201,0.483433,2.054891
GWO,1500,16,58,189.938000,0.041771,0.599942,0.596709,1.453772
LSCBO,1500,17,59,198.822000,0.043544,0.547787,0.438901,1.910401
CBO,1500,17,59,211.110000,0.043641,0.529945,0.467588,2.069998
PSO,1500,17,59,194.862000,0.042478,0.512095,0.478571,2.047157
AOA,1500,17,59,189.154000,0.043102,0.531785,0.469339,1.874995
GWO,1500,17,59,205.010000,0.043550,0.526568,0.473901,2.042475
LSCBO,1500,18,60,189.880000,0.042344,0.548263,0.488858,1.745209
CBO,1500,18,60,197.958000,0.042934,0.534658,0.478392,2.094589
PSO,1500,18,60,207.138000,0.043400,0.536208,0.511924,2.020473
AOA,1500,18,60,197.548000,0.043405,0.526873,0.467168,1.955062
GWO,1500,18,60,218.046000,0.043516,0.517513,0.503207,2.325422
LSCBO,1500,19,61,217.955333,0.042071,0.585831,0.423605,1.943527
CBO,1500,19,61,210.720000,0.040807,0.608241,0.504281,1.760608
PSO,1500,19,61,214.596667,0.040664,0.588728,0.490856,1.750929
AOA,1500,19,61,242.431333,0.041682,0.575162,0.482891,2.142350
GWO,1500,19,61,171.366000,0.040325,0.580182,0.606570,1.395113
LSCBO,1500,20,62,171.191333,0.044501,0.445487,0.493569,1.729352
CBO,1500,20,62,201.730000,0.044897,0.454605,0.514571,2.395356
PSO,1500,20,62,188.242000,0.044897,0.448226,0.547841,2.042391
AOA,1500,20,62,183.298000,0.044618,0.452750,0.525958,2.019207
GWO,1500,20,62,192.662000,0.045234,0.446968,0.562968,2.219317
LSCBO,1500,21,63,184.554000,0.039504,0.576771,0.547704,1.713787
CBO,1500,21,63,220.318000,0.040401,0.572309,0.485711,2.066689
PSO,1500,21,63,202.222000,0.040057,0.564365,0.509494,1.849403
AOA,1500,21,63,218.464667,0.041493,0.559199,0.460666,1.822290
GWO,1500,21,63,207.046000,0.040978,0.558148,0.510490,1.820137
LSCBO,1500,22,64,248.670000,0.043505,0.538536,0.358550,2.533741
CBO,1500,22,64,227.306000,0.043929,0.515541,0.454707,2.321140
PSO,1500,22,64,180.608000,0.043389,0.505303,0.525286,1.744620
AOA,1500,22,64,227.306000,0.043929,0.515541,0.454707,2.321140
GWO,1500,22,64,227.306000,0.043929,0.515541,0.454707,2.321140
LSCBO,1500,23,65,208.906000,0.042348,0.613986,0.443735,1.796183
CBO,1500,23,65,224.434000,0.042577,0.610697,0.447487,1.868080
PSO,1500,23,65,216.018000,0.042289,0.605549,0.470578,1.800796
AOA,1500,23,65,224.434000,0.042577,0.610697,0.447487,1.868080
GWO,1500,23,65,224.642000,0.042230,0.601997,0.477193,1.911695
LSCBO,1500,24,66,184.675333,0.043940,0.567761,0.490409,1.519699
CBO,1500,24,66,238.890000,0.044127,0.591998,0.479605,2.100828
PSO,1500,24,66,197.710000,0.045070,0.569947,0.476421,1.774365
AOA,1500,24,66,256.159333,0.044561,0.561539,0.464413,2.307504
GWO,1500,24,66,214.688000,0.045570,0.575945,0.488602,1.968848
LSCBO,1500,25,67,204.802000,0.039496,0.518262,0.455297,2.033844
CBO,1500,25,67,213.358000,0.040969,0.502755,0.513366,2.121252
PSO,1500,25,67,202.102000,0.040129,0.495483,0.549051,2.129427
AOA,1500,25,67,213.358000,0.040969,0.502755,0.513366,2.121252
GWO,1500,25,67,181.942000,0.040629,0.501072,0.546033,1.794717
LSCBO,1500,26,68,188.420000,0.042058,0.551179,0.470521,1.679279
CBO,1500,26,68,211.614000,0.042561,0.544615,0.484591,1.997334
PSO,1500,26,68,244.420000,0.040474,0.527730,0.481688,2.392246
AOA,1500,26,68,211.614000,0.042561,0.544615,0.484591,1.997334
GWO,1500,26,68,210.402000,0.042225,0.547143,0.489152,1.979165
LSCBO,1500,27,69,204.798000,0.040399,0.516110,0.452281,2.061427
CBO,1500,27,69,210.882000,0.040718,0.510180,0.510065,2.122696
PSO,1500,27,69,190.062000,0.040403,0.519508,0.500950,1.840761
AOA,1500,27,69,205.420000,0.040668,0.500842,0.505121,2.008995
GWO,1500,27,69,202.902000,0.040883,0.502145,0.573271,2.001855
LSCBO,1500,28,70,172.378000,0.036643,0.485789,0.492029,1.884975
CBO,1500,28,70,158.602000,0.038107,0.490649,0.572409,1.873887
PSO,1500,28,70,174.382000,0.038206,0.486423,0.570106,1.988376
AOA,1500,28,70,201.424000,0.039292,0.527341,0.498946,1.900240
GWO,1500,28,70,192.856000,0.039412,0.515400,0.554476,1.812959
LSCBO,1500,29,71,226.918000,0.043480,0.613425,0.419561,1.900176
CBO,1500,29,71,234.388000,0.044431,0.604538,0.448421,2.012917
PSO,1500,29,71,259.850000,0.043421,0.612483,0.446458,2.292190
AOA,1500,29,71,275.766000,0.042631,0.592052,0.446249,2.438889
GWO,1500,29,71,205.170000,0.043904,0.590723,0.498546,1.858456
LSCBO,1500,30,72,185.894000,0.042328,0.597564,0.545294,1.519435
CBO,1500,30,72,211.986000,0.041609,0.610224,0.523730,1.848733
PSO,1500,30,72,210.526000,0.042072,0.612254,0.523357,1.714264
AOA,1500,30,72,275.187333,0.042128,0.596780,0.450103,2.376179
GWO,1500,30,72,193.554000,0.042305,0.597021,0.549313,1.681517
LSCBO,2000,1,43,240.874000,0.063591,0.809827,0.456282,1.495413
CBO,2000,1,43,306.286000,0.063266,0.805195,0.414801,2.024928
PSO,2000,1,43,287.758000,0.063173,0.802595,0.422401,1.922498
AOA,2000,1,43,288.222667,0.063972,0.804271,0.425110,1.711618
GWO,2000,1,43,294.202000,0.063707,0.800206,0.478054,1.918476
LSCBO,2000,2,44,240.682000,0.062934,0.700742,0.458350,1.686090
CBO,2000,2,44,270.852000,0.062345,0.675554,0.456710,2.168225
PSO,2000,2,44,264.650000,0.062214,0.682133,0.452975,1.994406
AOA,2000,2,44,322.740000,0.063198,0.672210,0.385063,2.374007
GWO,2000,2,44,240.170000,0.061790,0.648067,0.536405,1.919762
LSCBO,2000,3,45,232.547333,0.060988,0.611871,0.416618,1.854546
CBO,2000,3,45,281.354000,0.061610,0.613799,0.478184,2.416858
PSO,2000,3,45,279.422000,0.062224,0.608960,0.457177,2.359167
AOA,2000,3,45,276.154000,0.062045,0.605159,0.484610,2.399119
GWO,2000,3,45,281.354000,0.061610,0.613799,0.478184,2.416858
LSCBO,2000,4,46,242.468667,0.054512,0.647725,0.451141,1.879146
CBO,2000,4,46,254.782000,0.055116,0.648918,0.518553,1.972100
PSO,2000,4,46,264.766000,0.055940,0.640250,0.503399,2.086073
AOA,2000,4,46,239.375333,0.054507,0.641125,0.513922,1.762169
GWO,2000,4,46,217.410000,0.054742,0.623941,0.606225,1.629295
LSCBO,2000,5,47,249.346000,0.056873,0.782575,0.493098,1.598338
CBO,2000,5,47,275.224000,0.056773,0.762846,0.470966,1.983057
PSO,2000,5,47,301.336667,0.057519,0.729666,0.483366,2.124683
AOA,2000,5,47,299.642000,0.057731,0.759346,0.471428,2.074864
GWO,2000,5,47,268.606000,0.057274,0.740674,0.533318,1.843361
LSCBO,2000,6,48,345.430000,0.061768,0.902743,0.340220,2.015497
CBO,2000,6,48,286.038000,0.060903,0.844379,0.452136,1.693996
PSO,2000,6,48,308.278000,0.060748,0.842516,0.445134,1.860260
AOA,2000,6,48,286.038000,0.060903,0.844379,0.452136,1.693996
GWO,2000,6,48,271.902000,0.060566,0.831235,0.482329,1.625721
LSCBO,2000,7,49,300.684000,0.055572,0.711764,0.422295,2.284668
CBO,2000,7,49,290.470000,0.055006,0.663726,0.472399,2.595470
PSO,2000,7,49,257.914000,0.055507,0.698517,0.486847,1.921552
AOA,2000,7,49,305.696000,0.055728,0.704527,0.461173,2.194919
GWO,2000,7,49,286.606000,0.055521,0.702973,0.462116,2.162934
LSCBO,2000,8,50,248.342000,0.056651,0.700913,0.520525,1.803096
CBO,2000,8,50,289.644000,0.058090,0.695299,0.471731,2.290102
PSO,2000,8,50,255.710000,0.058032,0.685775,0.494765,1.873315
AOA,2000,8,50,280.870000,0.057274,0.695118,0.464734,2.107637
GWO,2000,8,50,237.670000,0.056898,0.696135,0.459637,1.825067
LSCBO,2000,9,51,271.442000,0.055447,0.760521,0.446375,1.857285
CBO,2000,9,51,272.100000,0.056473,0.737616,0.477712,1.875874
PSO,2000,9,51,279.714000,0.056453,0.739654,0.486014,1.897771
AOA,2000,9,51,272.100000,0.056473,0.737616,0.477712,1.875874
GWO,2000,9,51,272.100000,0.056473,0.737616,0.477712,1.875874
LSCBO,2000,10,52,262.892000,0.058247,0.814761,0.491103,1.561640
CBO,2000,10,52,281.414000,0.057000,0.816200,0.498999,1.733218
PSO,2000,10,52,283.154000,0.056204,0.794037,0.512873,1.816836
AOA,2000,10,52,279.222000,0.056333,0.808101,0.508220,1.710478
GWO,2000,10,52,300.722000,0.057157,0.810684,0.504948,1.875673
LSCBO,2000,11,53,277.484000,0.058252,0.842284,0.436528,1.639688
CBO,2000,11,53,347.290000,0.057346,0.808163,0.423682,2.248970
PSO,2000,11,53,260.322000,0.057301,0.810503,0.509415,1.666752
AOA,2000,11,53,346.450000,0.057685,0.814561,0.429650,2.166621
GWO,2000,11,53,320.426000,0.058279,0.805777,0.490191,2.028994
LSCBO,2000,12,54,313.254000,0.053621,0.786795,0.441900,2.105356
CBO,2000,12,54,282.894000,0.053702,0.782438,0.490429,1.836209
PSO,2000,12,54,311.118000,0.052882,0.771329,0.468599,2.087603
AOA,2000,12,54,282.894000,0.053702,0.782438,0.490429,1.836209
GWO,2000,12,54,269.836000,0.053481,0.765520,0.542210,1.745046
LSCBO,2000,13,55,270.438000,0.053819,0.765828,0.469411,1.751771
CBO,2000,13,55,265.666000,0.054232,0.751977,0.502401,1.754842
PSO,2000,13,55,284.766000,0.054356,0.744827,0.513278,2.004425
AOA,2000,13,55,257.986000,0.054056,0.741824,0.505129,1.739027
GWO,2000,13,55,289.918000,0.054414,0.730584,0.529926,1.942290
LSCBO,2000,14,56,262.542000,0.051169,0.815460,0.549504,1.615771
CBO,2000,14,56,337.874000,0.052026,0.825717,0.515259,2.085237
PSO,2000,14,56,286.438000,0.051927,0.818263,0.523399,1.769147
AOA,2000,14,56,290.419333,0.052001,0.797769,0.512338,1.739130
GWO,2000,14,56,246.290000,0.051592,0.805731,0.580122,1.476601
LSCBO,2000,15,57,236.522000,0.059511,0.653325,0.468883,1.833517
CBO,2000,15,57,249.494000,0.060736,0.661464,0.419696,1.878655
PSO,2000,15,57,263.484000,0.060064,0.649991,0.451418,2.167287
AOA,2000,15,57,284.840000,0.059807,0.641102,0.403180,2.237933
GWO,2000,15,57,261.558000,0.061679,0.636931,0.477564,2.041571
LSCBO,2000,16,58,268.336000,0.055684,0.857636,0.485330,1.576156
CBO,2000,16,58,297.238000,0.053612,0.817061,0.513919,1.960645
PSO,2000,16,58,289.012000,0.053759,0.799005,0.520611,1.868393
AOA,2000,16,58,339.366000,0.054754,0.837469,0.480918,2.025903
GWO,2000,16,58,283.254000,0.054806,0.815102,0.552395,1.796497
LSCBO,2000,17,59,257.672000,0.058646,0.738402,0.459384,1.691833
CBO,2000,17,59,285.950000,0.058724,0.709829,0.456149,2.076625
PSO,2000,17,59,253.174000,0.057908,0.707986,0.483199,1.895335
AOA,2000,17,59,280.759333,0.057893,0.706874,0.445395,1.993269
GWO,2000,17,59,269.614000,0.058477,0.716455,0.500343,1.853641
LSCBO,2000,18,60,257.102000,0.057084,0.755748,0.441173,1.737849
CBO,2000,18,60,271.462000,0.057039,0.718540,0.480588,2.010572
PSO,2000,18,60,265.478000,0.058078,0.725944,0.474580,1.887361
AOA,2000,18,60,271.668000,0.058524,0.706673,0.471713,1.974609
GWO,2000,18,60,248.394000,0.057516,0.716079,0.501831,1.853289
LSCBO,2000,19,61,256.774000,0.055251,0.804781,0.521155,1.577930
CBO,2000,19,61,309.868000,0.055048,0.813762,0.468330,2.057424
PSO,2000,19,61,302.250000,0.054668,0.811165,0.501788,1.912820
AOA,2000,19,61,366.630000,0.056536,0.750145,0.438220,2.437075
GWO,2000,19,61,262.352000,0.054773,0.807529,0.523156,1.688933
LSCBO,2000,20,62,197.696000,0.059098,0.600215,0.507390,1.612976
CBO,2000,20,62,245.202000,0.059695,0.602119,0.532157,2.059616
PSO,2000,20,62,218.646000,0.059422,0.596394,0.560491,1.905750
AOA,2000,20,62,208.170000,0.059593,0.595110,0.547602,1.709056
GWO,2000,20,62,232.322000,0.059931,0.597428,0.561403,1.865164
LSCBO,2000,21,63,255.842000,0.054093,0.765149,0.495853,1.649202
CBO,2000,21,63,296.754000,0.053655,0.786792,0.497589,1.940437
PSO,2000,21,63,254.768667,0.053761,0.732005,0.535806,1.766642
AOA,2000,21,63,302.850000,0.054228,0.757600,0.485547,1.997691
GWO,2000,21,63,279.838000,0.054090,0.748058,0.546946,1.953581
LSCBO,2000,22,64,392.510000,0.059434,0.746502,0.216020,2.930080
CBO,2000,22,64,284.830000,0.058467,0.697542,0.437619,2.044143
PSO,2000,22,64,275.914000,0.058201,0.684801,0.482841,2.091181
AOA,2000,22,64,284.830000,0.058467,0.697542,0.437619,2.044143
GWO,2000,22,64,284.830000,0.058467,0.697542,0.437619,2.044143
LSCBO,2000,23,65,300.788000,0.056238,0.850177,0.396996,1.887040
CBO,2000,23,65,292.562000,0.056562,0.822291,0.438516,1.924980
PSO,2000,23,65,331.734000,0.057262,0.820358,0.433267,2.059425
AOA,2000,23,65,292.562000,0.056562,0.822291,0.438516,1.924980
GWO,2000,23,65,335.534000,0.056839,0.817625,0.442138,2.104468
LSCBO,2000,24,66,249.746000,0.058260,0.772637,0.484804,1.624304
CBO,2000,24,66,281.296000,0.058735,0.797043,0.461203,1.821956
PSO,2000,24,66,258.646000,0.059664,0.782428,0.482995,1.679666
AOA,2000,24,66,328.449000,0.060048,0.739873,0.431605,2.165209
GWO,2000,24,66,271.274000,0.059545,0.752794,0.559539,1.815370
LSCBO,2000,25,67,335.114000,0.054901,0.705554,0.387450,2.509133
CBO,2000,25,67,287.386000,0.054735,0.678161,0.510444,2.144281
PSO,2000,25,67,268.506000,0.053802,0.674704,0.528038,2.107360
AOA,2000,25,67,287.386000,0.054735,0.678161,0.510444,2.144281
GWO,2000,25,67,273.366000,0.055210,0.670133,0.545495,2.061456
LSCBO,2000,26,68,244.502000,0.055981,0.728794,0.499976,1.601898
CBO,2000,26,68,254.830000,0.055986,0.733452,0.483653,1.692437
PSO,2000,26,68,271.642000,0.055632,0.719737,0.494786,2.023813
AOA,2000,26,68,262.186000,0.055414,0.729240,0.485354,1.869957
GWO,2000,26,68,269.604000,0.056184,0.732531,0.489553,1.838936
LSCBO,2000,27,69,231.174000,0.054396,0.688070,0.542151,1.675602
CBO,2000,27,69,266.034000,0.054677,0.688920,0.527982,2.029090
PSO,2000,27,69,265.674000,0.053997,0.691838,0.517069,1.976339
AOA,2000,27,69,253.226000,0.054168,0.678071,0.539951,1.888497
GWO,2000,27,69,262.750000,0.055132,0.680197,0.553274,2.010636
LSCBO,2000,28,70,226.222000,0.049373,0.660578,0.545516,1.871828
CBO,2000,28,70,189.440000,0.050532,0.639087,0.587505,1.603636
PSO,2000,28,70,246.758000,0.050116,0.657008,0.551327,2.083400
AOA,2000,28,70,298.186000,0.052510,0.693119,0.528779,2.174955
GWO,2000,28,70,298.186000,0.052510,0.693119,0.528779,2.174955
LSCBO,2000,29,71,250.162000,0.058001,0.796763,0.497969,1.581974
CBO,2000,29,71,294.274000,0.059869,0.807528,0.463894,1.773328
PSO,2000,29,71,335.522000,0.057437,0.784788,0.459478,2.184688
AOA,2000,29,71,306.870000,0.058173,0.785497,0.465065,1.916010
GWO,2000,29,71,288.618000,0.059181,0.798909,0.473611,1.838360
LSCBO,2000,30,72,244.658000,0.057129,0.805040,0.549170,1.490930
CBO,2000,30,72,279.134000,0.057092,0.816078,0.552677,1.685852
PSO,2000,30,72,251.386000,0.056604,0.802587,0.527262,1.573110
AOA,2000,30,72,333.643333,0.056274,0.800572,0.475541,2.039710
GWO,2000,30,72,276.234000,0.057559,0.807288,0.544851,1.711434
